disease_name,body_part,image_path,condition
behcet-disease,leg,../data-collection/dataset/disease-classification\behcet-disease\leg\behcet-disease-00010__PF.jpg,Benign
behcet-disease,leg,../data-collection/dataset/disease-classification\behcet-disease\leg\behcet-disease-00023__PF.jpg,Benign
behcet-disease,leg,../data-collection/dataset/disease-classification\behcet-disease\leg\behcet-disease-00026__PF.jpg,Benign
behcet-disease,leg,../data-collection/dataset/disease-classification\behcet-disease\leg\behcet-disease-00029__PF.jpg,Benign
behcet-disease,leg,../data-collection/dataset/disease-classification\behcet-disease\leg\behcet-disease-00035__PF.jpg,Benign
behcet-disease,mouth,../data-collection/dataset/disease-classification\behcet-disease\mouth\behcet-disease-00015__PF.jpg,Benign
behcet-disease,mouth,../data-collection/dataset/disease-classification\behcet-disease\mouth\behcet-disease-00024__PF.jpg,Benign
behcet-disease,mouth,../data-collection/dataset/disease-classification\behcet-disease\mouth\behcet-disease-00025__PF.jpg,Benign
behcet-disease,tongue,../data-collection/dataset/disease-classification\behcet-disease\tongue\behcet-disease-00013__PF.jpg,Benign
behcet-disease,tongue,../data-collection/dataset/disease-classification\behcet-disease\tongue\behcet-disease-00016__PF.jpg,Benign
behcet-disease,tongue,../data-collection/dataset/disease-classification\behcet-disease\tongue\behcet-disease-00027__PF.jpg,Benign
behcet-disease,zoomed,../data-collection/dataset/disease-classification\behcet-disease\zoomed\behcet-disease-00031__PF.jpg,Benign
behcet-disease,zoomed,../data-collection/dataset/disease-classification\behcet-disease\zoomed\behcet-disease-00036__PF.jpg,Benign
calcinosis-cutis,arm,../data-collection/dataset/disease-classification\calcinosis-cutis\arm\calcinosis-cutis-0022__PF.jpg,Benign
calcinosis-cutis,ear,../data-collection/dataset/disease-classification\calcinosis-cutis\ear\calcinosis-cutis-0002__PF.jpg,Benign
calcinosis-cutis,ear,../data-collection/dataset/disease-classification\calcinosis-cutis\ear\calcinosis-cutis-0021__PF.jpg,Benign
calcinosis-cutis,face,../data-collection/dataset/disease-classification\calcinosis-cutis\face\calcinosis-cutis-0001__PF.jpg,Benign
calcinosis-cutis,face,../data-collection/dataset/disease-classification\calcinosis-cutis\face\calcinosis-cutis-0003__PF.jpg,Benign
calcinosis-cutis,face,../data-collection/dataset/disease-classification\calcinosis-cutis\face\calcinosis-cutis-0004__PF.jpg,Benign
calcinosis-cutis,face,../data-collection/dataset/disease-classification\calcinosis-cutis\face\calcinosis-cutis-0005__PF.jpg,Benign
calcinosis-cutis,face,../data-collection/dataset/disease-classification\calcinosis-cutis\face\calcinosis-cutis-0006__PF.jpg,Benign
calcinosis-cutis,face,../data-collection/dataset/disease-classification\calcinosis-cutis\face\calcinosis-cutis-0007__PF.jpg,Benign
calcinosis-cutis,face,../data-collection/dataset/disease-classification\calcinosis-cutis\face\calcinosis-cutis-0009__PF.jpg,Benign
calcinosis-cutis,face,../data-collection/dataset/disease-classification\calcinosis-cutis\face\calcinosis-cutis-0011__PF.jpg,Benign
calcinosis-cutis,hand,../data-collection/dataset/disease-classification\calcinosis-cutis\hand\calcinosis-cutis-0008__PF.jpg,Benign
calcinosis-cutis,hand,../data-collection/dataset/disease-classification\calcinosis-cutis\hand\calcinosis-cutis-0012__PF.jpg,Benign
calcinosis-cutis,hand,../data-collection/dataset/disease-classification\calcinosis-cutis\hand\calcinosis-cutis-0013__PF.jpg,Benign
calcinosis-cutis,hand,../data-collection/dataset/disease-classification\calcinosis-cutis\hand\calcinosis-cutis-0014__PF.jpg,Benign
calcinosis-cutis,hand,../data-collection/dataset/disease-classification\calcinosis-cutis\hand\calcinosis-cutis-0015__PF.jpg,Benign
calcinosis-cutis,hand,../data-collection/dataset/disease-classification\calcinosis-cutis\hand\calcinosis-cutis-0016__PF.jpg,Benign
calcinosis-cutis,hand,../data-collection/dataset/disease-classification\calcinosis-cutis\hand\calcinosis-cutis-0017__PF.jpg,Benign
calcinosis-cutis,hand,../data-collection/dataset/disease-classification\calcinosis-cutis\hand\calcinosis-cutis-0020__PF.jpg,Benign
calcinosis-cutis,zoomed,../data-collection/dataset/disease-classification\calcinosis-cutis\zoomed\calcinosis-cutis-0010__PF.jpg,Benign
calcinosis-cutis,zoomed,../data-collection/dataset/disease-classification\calcinosis-cutis\zoomed\calcinosis-cutis-0018__PF.jpg,Benign
calcinosis-cutis,zoomed,../data-collection/dataset/disease-classification\calcinosis-cutis\zoomed\calcinosis-cutis-0019__PF.jpg,Benign
catscratch-disease,back,../data-collection/dataset/disease-classification\catscratch-disease\back\cat-scratch-disease-0001__PF.jpg,Benign
catscratch-disease,back,../data-collection/dataset/disease-classification\catscratch-disease\back\cat-scratch-disease-0002__PF.jpg,Benign
catscratch-disease,back,../data-collection/dataset/disease-classification\catscratch-disease\back\cat-scratch-disease-0003__PF.jpg,Benign
catscratch-disease,face,../data-collection/dataset/disease-classification\catscratch-disease\face\cat-scratch-disease-0004__PF.jpg,Benign
catscratch-disease,face,../data-collection/dataset/disease-classification\catscratch-disease\face\cat-scratch-disease-0005__PF.jpg,Benign
catscratch-disease,face,../data-collection/dataset/disease-classification\catscratch-disease\face\cat-scratch-disease-0006__PF.jpg,Benign
catscratch-disease,face,../data-collection/dataset/disease-classification\catscratch-disease\face\cat-scratch-disease-0007__PF.jpg,Benign
cholinergic-urticaria,arm,../data-collection/dataset/disease-classification\cholinergic-urticaria\arm\cholinergic-urticaria-0008__PF.jpg,Benign
cholinergic-urticaria,arm,../data-collection/dataset/disease-classification\cholinergic-urticaria\arm\cholinergic-urticaria-0009__PF.jpg,Benign
cholinergic-urticaria,back,../data-collection/dataset/disease-classification\cholinergic-urticaria\back\cholinergic-urticaria-0004__PF.jpg,Benign
cholinergic-urticaria,torso,../data-collection/dataset/disease-classification\cholinergic-urticaria\torso\cholinergic-urticaria-0002__PF.jpg,Benign
cholinergic-urticaria,zoomed,../data-collection/dataset/disease-classification\cholinergic-urticaria\zoomed\cholinergic-urticaria-0001__PF.jpg,Benign
cholinergic-urticaria,zoomed,../data-collection/dataset/disease-classification\cholinergic-urticaria\zoomed\cholinergic-urticaria-0003__PF.jpg,Benign
cholinergic-urticaria,zoomed,../data-collection/dataset/disease-classification\cholinergic-urticaria\zoomed\cholinergic-urticaria-0005__PF.jpg,Benign
cholinergic-urticaria,zoomed,../data-collection/dataset/disease-classification\cholinergic-urticaria\zoomed\cholinergic-urticaria-0006__PF.jpg,Benign
cholinergic-urticaria,zoomed,../data-collection/dataset/disease-classification\cholinergic-urticaria\zoomed\cholinergic-urticaria-0007__PF.jpg,Benign
cholinergic-urticaria,zoomed,../data-collection/dataset/disease-classification\cholinergic-urticaria\zoomed\cholinergic-urticaria-0010__PF.jpg,Benign
cholinergic-urticaria,zoomed,../data-collection/dataset/disease-classification\cholinergic-urticaria\zoomed\cholinergic-urticaria-0011__PF.jpg,Benign
chronic-actinic-dermatitis,back,../data-collection/dataset/disease-classification\chronic-actinic-dermatitis\back\chronic-actinic-dermatitis-0001__PF.jpg,Benign
chronic-actinic-dermatitis,face,../data-collection/dataset/disease-classification\chronic-actinic-dermatitis\face\chronic-actinic-dermatitis-0002__PF.jpg,Benign
chronic-actinic-dermatitis,face,../data-collection/dataset/disease-classification\chronic-actinic-dermatitis\face\chronic-actinic-dermatitis-0009__PF.jpg,Benign
chronic-actinic-dermatitis,face,../data-collection/dataset/disease-classification\chronic-actinic-dermatitis\face\chronic-actinic-dermatitis-0010__PF.jpg,Benign
chronic-actinic-dermatitis,face,../data-collection/dataset/disease-classification\chronic-actinic-dermatitis\face\chronic-actinic-dermatitis-0011__PF.jpg,Benign
chronic-actinic-dermatitis,face,../data-collection/dataset/disease-classification\chronic-actinic-dermatitis\face\chronic-actinic-dermatitis-0012__PF.jpg,Benign
chronic-actinic-dermatitis,face,../data-collection/dataset/disease-classification\chronic-actinic-dermatitis\face\chronic-actinic-dermatitis-0016__PF.jpg,Benign
chronic-actinic-dermatitis,face,../data-collection/dataset/disease-classification\chronic-actinic-dermatitis\face\chronic-actinic-dermatitis-0018__PF.jpg,Benign
chronic-actinic-dermatitis,face,../data-collection/dataset/disease-classification\chronic-actinic-dermatitis\face\chronic-actinic-dermatitis-0019__PF.jpg,Benign
chronic-actinic-dermatitis,hand,../data-collection/dataset/disease-classification\chronic-actinic-dermatitis\hand\chronic-actinic-dermatitis-0003__PF.jpg,Benign
chronic-actinic-dermatitis,hand,../data-collection/dataset/disease-classification\chronic-actinic-dermatitis\hand\chronic-actinic-dermatitis-0004__PF.jpg,Benign
chronic-actinic-dermatitis,hand,../data-collection/dataset/disease-classification\chronic-actinic-dermatitis\hand\chronic-actinic-dermatitis-0013__PF.jpg,Benign
chronic-actinic-dermatitis,hand,../data-collection/dataset/disease-classification\chronic-actinic-dermatitis\hand\chronic-actinic-dermatitis-0014__PF.jpg,Benign
chronic-actinic-dermatitis,hand,../data-collection/dataset/disease-classification\chronic-actinic-dermatitis\hand\chronic-actinic-dermatitis-0017__PF.jpg,Benign
chronic-actinic-dermatitis,hand,../data-collection/dataset/disease-classification\chronic-actinic-dermatitis\hand\chronic-actinic-dermatitis-0020__PF.jpg,Benign
chronic-actinic-dermatitis,hand,../data-collection/dataset/disease-classification\chronic-actinic-dermatitis\hand\chronic-actinic-dermatitis-0021__PF.jpg,Benign
chronic-actinic-dermatitis,head,../data-collection/dataset/disease-classification\chronic-actinic-dermatitis\head\chronic-actinic-dermatitis-0005__PF.jpg,Benign
chronic-actinic-dermatitis,head,../data-collection/dataset/disease-classification\chronic-actinic-dermatitis\head\chronic-actinic-dermatitis-0006__PF.jpg,Benign
chronic-actinic-dermatitis,head,../data-collection/dataset/disease-classification\chronic-actinic-dermatitis\head\chronic-actinic-dermatitis-0007__PF.jpg,Benign
chronic-actinic-dermatitis,head,../data-collection/dataset/disease-classification\chronic-actinic-dermatitis\head\chronic-actinic-dermatitis-0008__PF.jpg,Benign
chronic-actinic-dermatitis,leg,../data-collection/dataset/disease-classification\chronic-actinic-dermatitis\leg\chronic-actinic-dermatitis-0015__PF.jpg,Benign
chronic-plaque-psoriasis,arm,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\arm\chronic-plaque-psoriasis-002__PF.jpg,Benign
chronic-plaque-psoriasis,arm,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\arm\chronic-plaque-psoriasis-022__PF.jpg,Benign
chronic-plaque-psoriasis,arm,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\arm\plaque-psoriasis-0002__PF.jpg,Benign
chronic-plaque-psoriasis,arm,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\arm\plaque-psoriasis-0003__PF.jpg,Benign
chronic-plaque-psoriasis,arm,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\arm\plaque-psoriasis-0004__PF.jpg,Benign
chronic-plaque-psoriasis,arm,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\arm\plaque-psoriasis-0005__PF.jpg,Benign
chronic-plaque-psoriasis,back,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\back\chronic-plaque-psoriasis-004__PF.jpg,Benign
chronic-plaque-psoriasis,back,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\back\chronic-plaque-psoriasis-005__PF.jpg,Benign
chronic-plaque-psoriasis,back,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\back\chronic-plaque-psoriasis-011__PF.jpg,Benign
chronic-plaque-psoriasis,back,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\back\chronic-plaque-psoriasis-016__PF.jpg,Benign
chronic-plaque-psoriasis,back,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\back\chronic-plaque-psoriasis-017__PF.jpg,Benign
chronic-plaque-psoriasis,back,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\back\chronic-plaque-psoriasis-019__PF.jpg,Benign
chronic-plaque-psoriasis,back,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\back\chronic-plaque-psoriasis-021__PF.jpg,Benign
chronic-plaque-psoriasis,back,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\back\plaque-psoriasis-0010__PF.jpg,Benign
chronic-plaque-psoriasis,back,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\back\plaque-psoriasis-0013__PF.jpg,Benign
chronic-plaque-psoriasis,feet,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\feet\chronic-plaque-psoriasis-010__PF.jpg,Benign
chronic-plaque-psoriasis,leg,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\leg\chronic-plaque-psoriasis-007__PF.jpg,Benign
chronic-plaque-psoriasis,leg,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\leg\chronic-plaque-psoriasis-008__PF.jpg,Benign
chronic-plaque-psoriasis,leg,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\leg\chronic-plaque-psoriasis-009__PF.jpg,Benign
chronic-plaque-psoriasis,leg,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\leg\chronic-plaque-psoriasis-013__PF.jpg,Benign
chronic-plaque-psoriasis,leg,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\leg\plaque-psoriasis-0006__PF.jpg,Benign
chronic-plaque-psoriasis,leg,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\leg\plaque-psoriasis-0007__PF.jpg,Benign
chronic-plaque-psoriasis,leg,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\leg\plaque-psoriasis-0012__PF.jpg,Benign
chronic-plaque-psoriasis,leg,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\leg\plaque-psoriasis-0014__PF.jpg,Benign
chronic-plaque-psoriasis,leg,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\leg\plaque-psoriasis-0015__PF.jpg,Benign
chronic-plaque-psoriasis,leg,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\leg\plaque-psoriasis-0017__PF.jpg,Benign
chronic-plaque-psoriasis,torso,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\torso\chronic-plaque-psoriasis-003__PF.jpg,Benign
chronic-plaque-psoriasis,torso,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\torso\chronic-plaque-psoriasis-018__PF.jpg,Benign
chronic-plaque-psoriasis,torso,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\torso\plaque-psoriasis-0011__PF.jpg,Benign
chronic-plaque-psoriasis,zoomed,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\zoomed\chronic-plaque-psoriasis-001__PF.jpg,Benign
chronic-plaque-psoriasis,zoomed,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\zoomed\chronic-plaque-psoriasis-006__PF.jpg,Benign
chronic-plaque-psoriasis,zoomed,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\zoomed\chronic-plaque-psoriasis-012__PF.jpg,Benign
chronic-plaque-psoriasis,zoomed,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\zoomed\chronic-plaque-psoriasis-014__PF.jpg,Benign
chronic-plaque-psoriasis,zoomed,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\zoomed\chronic-plaque-psoriasis-015__PF.jpg,Benign
chronic-plaque-psoriasis,zoomed,../data-collection/dataset/disease-classification\chronic-plaque-psoriasis\zoomed\chronic-plaque-psoriasis-020__PF.jpg,Benign
